ticker,zacks_x_ind_desc,comp_name,comp_name_2,country_code,market_val,pe_ratio_12m,price_per_sales,price_book,div_yield,cons_recom_curr,held_by_insiders_pct,held_by_institutions_pct,link,sector
MPAA,Auto & Truck Replacement Parts,motorcar-parts-of-america,Motorcar Parts Of America,United States,245.11,12.37,0.37,0.78,0,1,7.7,92.69,<a href='https://www.macrotrends.net/stocks/charts/MPAA/motorcar-parts-of-america/stock-price-history'>Motorcar Parts Of America (MPAA)</a>,Auto
KXIN,Auto & Truck Replacement Parts,kaixin-auto-holdings,Kaixin Auto Holdings,China,76.94,0,0,4.87,0,0,20.78,0.23,<a href='https://www.macrotrends.net/stocks/charts/KXIN/kaixin-auto-holdings/stock-price-history'>Kaixin Auto Holdings (KXIN)</a>,Auto
DHR,Diversified Operations,danaher,Danaher,United States,183803.31,23.44,5.88,4.06,0.4,1.44,11.2,77.26,<a href='https://www.macrotrends.net/stocks/charts/DHR/danaher/stock-price-history'>Danaher (DHR)</a>,Multi-National Conglomerate
HON,Diversified Operations,honeywell,Honeywell,United States,141369.2,25.18,4.05,7.71,1.96,2,0.45,74.3,<a href='https://www.macrotrends.net/stocks/charts/HON/honeywell/stock-price-history'>Honeywell (HON)</a>,Multi-National Conglomerate
GE,Diversified Operations,general-electric,General Electric,United States,78606.55,31.42,1.05,2.4,0.44,1.72,0.7,70.12,<a href='https://www.macrotrends.net/stocks/charts/GE/general-electric/stock-price-history'>General Electric (GE)</a>,Multi-National Conglomerate
MMM,Diversified Operations,3m,3M,United States,70043.59,12.51,2.01,4.95,4.7,3.39,0.39,65.61,<a href='https://www.macrotrends.net/stocks/charts/MMM/3m/stock-price-history'>3M (MMM)</a>,Multi-National Conglomerate
IEP,Diversified Operations,icahn-enterprises,Icahn Enterprises,United States,17875.99,0,1.47,1.73,15.1,1,90.1,86.86,<a href='https://www.macrotrends.net/stocks/charts/IEP/icahn-enterprises/stock-price-history'>Icahn Enterprises (IEP)</a>,Multi-National Conglomerate
CSL,Diversified Operations,carlisle,Carlisle,United States,12237.55,12.46,1.88,4.02,1.27,1,1.3,89.76,<a href='https://www.macrotrends.net/stocks/charts/CSL/carlisle/stock-price-history'>Carlisle (CSL)</a>,Multi-National Conglomerate
ITT,Diversified Operations,itt,ITT,United States,7051,20.25,2.43,3.41,1.24,1.67,0.5,90.16,<a href='https://www.macrotrends.net/stocks/charts/ITT/itt/stock-price-history'>ITT (ITT)</a>,Multi-National Conglomerate
IAC,Diversified Operations,iac,IAC,United States,4104.33,0,0.8,0.64,0,1.31,13.3,89.08,<a href='https://www.macrotrends.net/stocks/charts/IAC/iac/stock-price-history'>IAC (IAC)</a>,Multi-National Conglomerate
FSS,Diversified Operations,federal-signal,Federal Signal,United States,2986.35,27.36,2.22,3.61,0.73,1.5,3.3,89.9,<a href='https://www.macrotrends.net/stocks/charts/FSS/federal-signal/stock-price-history'>Federal Signal (FSS)</a>,Multi-National Conglomerate
GFF,Diversified Operations,griffon,Griffon,United States,2059.45,8.85,0.72,4.31,1.11,1,9.3,74.15,<a href='https://www.macrotrends.net/stocks/charts/GFF/griffon/stock-price-history'>Griffon (GFF)</a>,Multi-National Conglomerate
VGR,Diversified Operations,vector-group,Vector Group,United States,1931.85,13.56,1.39,0,6.41,1,7.79,62.65,<a href='https://www.macrotrends.net/stocks/charts/VGR/vector-group/stock-price-history'>Vector Group (VGR)</a>,Multi-National Conglomerate
LXU,Diversified Operations,lsb-industries,Lsb Industries,United States,1031.52,4.86,1.2,1.96,0,1.5,4.2,81.2,<a href='https://www.macrotrends.net/stocks/charts/LXU/lsb-industries/stock-price-history'>Lsb Industries (LXU)</a>,Multi-National Conglomerate
SPLP,Diversified Operations,steel-partners-holdings-lp,Steel Partners Holdings LP,United States,931.13,10.94,0.55,1.25,0,0,70.2,90.03,<a href='https://www.macrotrends.net/stocks/charts/SPLP/steel-partners-holdings-lp/stock-price-history'>Steel Partners Holdings LP (SPLP)</a>,Multi-National Conglomerate
NPK,Diversified Operations,national-presto-industries,National Presto Industries,United States,498.79,23.1,1.62,1.44,1.41,0,28.2,52.47,<a href='https://www.macrotrends.net/stocks/charts/NPK/national-presto-industries/stock-price-history'>National Presto Industries (NPK)</a>,Multi-National Conglomerate
TROO,Diversified Operations,troops,TROOPS,"Hong Kong, SAR China",220.46,0,0,3.59,0,0,1.14,0.21,<a href='https://www.macrotrends.net/stocks/charts/TROO/troops/stock-price-history'>TROOPS (TROO)</a>,Multi-National Conglomerate
VATE,Diversified Operations,innovate,INNOVATE,United States,184.14,0,0.11,0,0,0,41,32.87,<a href='https://www.macrotrends.net/stocks/charts/VATE/innovate/stock-price-history'>INNOVATE (VATE)</a>,Multi-National Conglomerate
ALPP,Diversified Operations,alpine-4-holdings,Alpine 4 Holdings,United States,111.72,0,1.4,1.46,0,0,8.19,10.2,<a href='https://www.macrotrends.net/stocks/charts/ALPP/alpine-4-holdings/stock-price-history'>Alpine 4 Holdings (ALPP)</a>,Multi-National Conglomerate
LIVE,Diversified Operations,live-ventures,Live Ventures,United States,104.51,3.65,0.36,1.09,0,1,52,7.78,<a href='https://www.macrotrends.net/stocks/charts/LIVE/live-ventures/stock-price-history'>Live Ventures (LIVE)</a>,Multi-National Conglomerate
GEG,Diversified Operations,great-elm,Great Elm,United States,65.14,0,0.93,2.1,0,0,47.3,77.74,<a href='https://www.macrotrends.net/stocks/charts/GEG/great-elm/stock-price-history'>Great Elm (GEG)</a>,Multi-National Conglomerate
ATXG,Diversified Operations,addentax-group,Addentax Group,China,58.31,0,4.3,2.53,0,0,0,0.17,<a href='https://www.macrotrends.net/stocks/charts/ATXG/addentax-group/stock-price-history'>Addentax Group (ATXG)</a>,Multi-National Conglomerate
HAPP,Diversified Operations,happiness-development-group,Happiness Development Group,China,19.93,0,0,0.26,0,0,0,15.22,<a href='https://www.macrotrends.net/stocks/charts/HAPP/happiness-development-group/stock-price-history'>Happiness Development Group (HAPP)</a>,Multi-National Conglomerate
AEI,Diversified Operations,alset,Alset,United States,19.23,0,2.98,0.12,0,0,54.18,6.5,<a href='https://www.macrotrends.net/stocks/charts/AEI/alset/stock-price-history'>Alset (AEI)</a>,Multi-National Conglomerate
STRR,Diversified Operations,star-equity-holdings,Star Equity Holdings,United States,14.18,10.44,0.13,0.67,0,1,21.93,29.6,<a href='https://www.macrotrends.net/stocks/charts/STRR/star-equity-holdings/stock-price-history'>Star Equity Holdings (STRR)</a>,Multi-National Conglomerate
ZEST,Diversified Operations,ecoark-holdings,Ecoark Holdings,United States,7.29,0,0.23,0.26,0,0,9.4,21.11,<a href='https://www.macrotrends.net/stocks/charts/ZEST/ecoark-holdings/stock-price-history'>Ecoark Holdings (ZEST)</a>,Multi-National Conglomerate
JXJT,Diversified Operations,aquaron-acquisition,Aquaron Acquisition,China,5.4,0,0,0.32,0,0,0,4.22,<a href='https://www.macrotrends.net/stocks/charts/JXJT/aquaron-acquisition/stock-price-history'>Aquaron Acquisition (JXJT)</a>,Multi-National Conglomerate
AEHL,Diversified Operations,antelope-enterprise-holdings,Antelope Enterprise Holdings,China,4.71,0,0,1.14,0,0,19.3,16.48,<a href='https://www.macrotrends.net/stocks/charts/AEHL/antelope-enterprise-holdings/stock-price-history'>Antelope Enterprise Holdings (AEHL)</a>,Multi-National Conglomerate
CVII,Unclassified,churchill-capital-corp-vii,Churchill Capital Corp VII,United States,1725,0,0,0,0,0,0,72.52,<a href='https://www.macrotrends.net/stocks/charts/CVII/churchill-capital-corp-vii/stock-price-history'>Churchill Capital Corp VII (CVII)</a>,Unclassified
AAC,Unclassified,ares-acquisition,Ares Acquisition,United States,1263.75,0,0,0,0,0,20,73.36,<a href='https://www.macrotrends.net/stocks/charts/AAC/ares-acquisition/stock-price-history'>Ares Acquisition (AAC)</a>,Unclassified
RONI,Unclassified,rice-acquisition-ii,Rice Acquisition II,United States,1226.84,0,0,0,0,0,20,22.49,<a href='https://www.macrotrends.net/stocks/charts/RONI/rice-acquisition-ii/stock-price-history'>Rice Acquisition II (RONI)</a>,Unclassified
HERA,Unclassified,ftac-hera-acquisition,FTAC Hera Acquisition,United States,1100.86,0,0,0,0,0,20.88,72.45,<a href='https://www.macrotrends.net/stocks/charts/HERA/ftac-hera-acquisition/stock-price-history'>FTAC Hera Acquisition (HERA)</a>,Unclassified
CPUH,Unclassified,compute-health-acquisition,Compute Health Acquisition,United States,1091.06,0,0,0,0,0,0,63.13,<a href='https://www.macrotrends.net/stocks/charts/CPUH/compute-health-acquisition/stock-price-history'>Compute Health Acquisition (CPUH)</a>,Unclassified
CONX,Unclassified,conx,CONX,United States,937.33,0,0,0,0,0,19.35,77.88,<a href='https://www.macrotrends.net/stocks/charts/CONX/conx/stock-price-history'>CONX (CONX)</a>,Unclassified
PNTM,Unclassified,pontem,Pontem,United States,873.71,0,0,0,0,0,0.19,77.74,<a href='https://www.macrotrends.net/stocks/charts/PNTM/pontem/stock-price-history'>Pontem (PNTM)</a>,Unclassified
APGB,Unclassified,apollo-strategic-growth-capital-ii,Apollo Strategic Growth Capital II,United States,867.67,0,0,0,0,0,0.09,68.29,<a href='https://www.macrotrends.net/stocks/charts/APGB/apollo-strategic-growth-capital-ii/stock-price-history'>Apollo Strategic Growth Capital II (APGB)</a>,Unclassified
EOCW,Unclassified,elliott-opportunity-ii,Elliott Opportunity II,United States,767.97,0,0,0,0,0,0,61.54,<a href='https://www.macrotrends.net/stocks/charts/EOCW/elliott-opportunity-ii/stock-price-history'>Elliott Opportunity II (EOCW)</a>,Unclassified
AVAN,Unclassified,avanti-acquisition,Avanti Acquisition,Cayman Islands,753,0,0,0,0,0,0.1,65.09,<a href='https://www.macrotrends.net/stocks/charts/AVAN/avanti-acquisition/stock-price-history'>Avanti Acquisition (AVAN)</a>,Unclassified
BOAC,Unclassified,bluescape-opportunities-acquisition,Bluescape Opportunities Acquisition,United States,746.47,0,0,0,0,0,20,7.31,<a href='https://www.macrotrends.net/stocks/charts/BOAC/bluescape-opportunities-acquisition/stock-price-history'>Bluescape Opportunities Acquisition (BOAC)</a>,Unclassified
LGAC,Unclassified,lazard-growth-acquisition-i,Lazard Growth Acquisition I,United States,727.73,0,0,0,0,0,0.14,71.08,<a href='https://www.macrotrends.net/stocks/charts/LGAC/lazard-growth-acquisition-i/stock-price-history'>Lazard Growth Acquisition I (LGAC)</a>,Unclassified
MSDA,Unclassified,msd-acquisition,MSD Acquisition,United States,727.38,0,0,0,0,0,0.14,58.29,<a href='https://www.macrotrends.net/stocks/charts/MSDA/msd-acquisition/stock-price-history'>MSD Acquisition (MSDA)</a>,Unclassified
SLAM,Unclassified,slam,Slam,United States,726.97,0,0,0,0,0,0.18,74.08,<a href='https://www.macrotrends.net/stocks/charts/SLAM/slam/stock-price-history'>Slam (SLAM)</a>,Unclassified
FPAC,Unclassified,far-peak-acquisition,Far Peak Acquisition,United States,700.99,0,0,0,0,0,13.98,74.92,<a href='https://www.macrotrends.net/stocks/charts/FPAC/far-peak-acquisition/stock-price-history'>Far Peak Acquisition (FPAC)</a>,Unclassified
WPCB,Unclassified,warburg-pincus-capital-i-b,Warburg Pincus Capital I-B,United States,693.48,0,0,0,0,0,20,76.68,<a href='https://www.macrotrends.net/stocks/charts/WPCB/warburg-pincus-capital-i-b/stock-price-history'>Warburg Pincus Capital I-B (WPCB)</a>,Unclassified
CCVI,Unclassified,churchill-capital-corp-vi,Churchill Capital Corp VI,United States,690,0,0,0,0,0,0,73.61,<a href='https://www.macrotrends.net/stocks/charts/CCVI/churchill-capital-corp-vi/stock-price-history'>Churchill Capital Corp VI (CCVI)</a>,Unclassified
SVFA,Unclassified,svf-investment,SVF Investment,United States,654.78,0,0,0,0,0,27.56,70.64,<a href='https://www.macrotrends.net/stocks/charts/SVFA/svf-investment/stock-price-history'>SVF Investment (SVFA)</a>,Unclassified
GHIX,Unclassified,gores-holdings-ix,Gores Holdings IX,United States,649.69,0,0,0,0,0,0,74.67,<a href='https://www.macrotrends.net/stocks/charts/GHIX/gores-holdings-ix/stock-price-history'>Gores Holdings IX (GHIX)</a>,Unclassified
CFIV,Unclassified,cf-acquisition-iv,CF Acquisition IV,United States,640.72,0,0,0,0,0,21.26,69.54,<a href='https://www.macrotrends.net/stocks/charts/CFIV/cf-acquisition-iv/stock-price-history'>CF Acquisition IV (CFIV)</a>,Unclassified
FSNB,Unclassified,fusion-acquisition-ii,Fusion Acquisition II,United States,628.13,0,0,0,0,0,0,72.53,<a href='https://www.macrotrends.net/stocks/charts/FSNB/fusion-acquisition-ii/stock-price-history'>Fusion Acquisition II (FSNB)</a>,Unclassified
MIT,Unclassified,mason-industrial-technology,Mason Industrial Technology,United States,625.31,0,0,0,0,0,0,75.39,<a href='https://www.macrotrends.net/stocks/charts/MIT/mason-industrial-technology/stock-price-history'>Mason Industrial Technology (MIT)</a>,Unclassified
CCV,Unclassified,churchill-capital-corp-v,Churchill Capital Corp V,United States,624.38,0,0,0,0,0,20,77.75,<a href='https://www.macrotrends.net/stocks/charts/CCV/churchill-capital-corp-v/stock-price-history'>Churchill Capital Corp V (CCV)</a>,Unclassified
LCA,Unclassified,landcadia-holdings-iv,Landcadia Holdings IV,United States,624.06,0,0,0,0,0,0,70.19,<a href='https://www.macrotrends.net/stocks/charts/LCA/landcadia-holdings-iv/stock-price-history'>Landcadia Holdings IV (LCA)</a>,Unclassified
RMGC,Unclassified,rmg-acquisition-iii,RMG Acquisition III,United States,607.56,0,0,0,0,0,20,78.26,<a href='https://www.macrotrends.net/stocks/charts/RMGC/rmg-acquisition-iii/stock-price-history'>RMG Acquisition III (RMGC)</a>,Unclassified
KVSC,Unclassified,khosla-ventures-acquisition-iii,Khosla Ventures Acquisition III,United States,578.78,0,0,0,0,0,0,95.14,<a href='https://www.macrotrends.net/stocks/charts/KVSC/khosla-ventures-acquisition-iii/stock-price-history'>Khosla Ventures Acquisition III (KVSC)</a>,Unclassified
VAQC,Unclassified,vector-acquisition-ii,Vector Acquisition II,United States,568.69,0,0,0,0,0,20,81.16,<a href='https://www.macrotrends.net/stocks/charts/VAQC/vector-acquisition-ii/stock-price-history'>Vector Acquisition II (VAQC)</a>,Unclassified
ZING,Unclassified,ftac-zeus-acquisition,FTAC Zeus Acquisition,United States,565.43,0,0,0,0,0,28.17,66.94,<a href='https://www.macrotrends.net/stocks/charts/ZING/ftac-zeus-acquisition/stock-price-history'>FTAC Zeus Acquisition (ZING)</a>,Unclassified
PRPC,Unclassified,cc-neuberger-principal-holdings-iii,CC Neuberger Principal Holdings III,United States,560.32,0,0,0,0,0,0.14,65.84,<a href='https://www.macrotrends.net/stocks/charts/PRPC/cc-neuberger-principal-holdings-iii/stock-price-history'>CC Neuberger Principal Holdings III (PRPC)</a>,Unclassified
ACQR,Unclassified,independence-holdings,Independence Holdings,United States,550.84,0,0,0,0,0,45.81,80.28,<a href='https://www.macrotrends.net/stocks/charts/ACQR/independence-holdings/stock-price-history'>Independence Holdings (ACQR)</a>,Unclassified
ANZU,Unclassified,anzu-special-acquisition-corp-i,Anzu Special Acquisition Corp I,United States,534.92,0,0,0,0,0,0,69.4,<a href='https://www.macrotrends.net/stocks/charts/ANZU/anzu-special-acquisition-corp-i/stock-price-history'>Anzu Special Acquisition Corp I (ANZU)</a>,Unclassified
TRAQ,Unclassified,trine-ii-acquisition,Trine II Acquisition,United States,531.47,0,0,0,0,0,17.1,58.84,<a href='https://www.macrotrends.net/stocks/charts/TRAQ/trine-ii-acquisition/stock-price-history'>Trine II Acquisition (TRAQ)</a>,Unclassified
FINM,Unclassified,marlin-technology,Marlin Technology,United States,524.24,0,0,0,0,0,0.19,71.14,<a href='https://www.macrotrends.net/stocks/charts/FINM/marlin-technology/stock-price-history'>Marlin Technology (FINM)</a>,Unclassified
HHLA,Unclassified,hh-l-acquisition,HH&L Acquisition,"Hong Kong, SAR China",523.71,46,0,0,0,0,0.85,64.07,<a href='https://www.macrotrends.net/stocks/charts/HHLA/hh-l-acquisition/stock-price-history'>HH&L Acquisition (HHLA)</a>,Unclassified
TBCP,Unclassified,thunder-bridge-capital-partners-iii,Thunder Bridge Capital Partners III,United States,521.2,0,0,0,0,0,19.8,77.87,<a href='https://www.macrotrends.net/stocks/charts/TBCP/thunder-bridge-capital-partners-iii/stock-price-history'>Thunder Bridge Capital Partners III (TBCP)</a>,Unclassified
AGAC,Unclassified,african-gold-acquisition,African Gold Acquisition,United States,520.6,0,0,0,0,0,0,66.09,<a href='https://www.macrotrends.net/stocks/charts/AGAC/african-gold-acquisition/stock-price-history'>African Gold Acquisition (AGAC)</a>,Unclassified
PDOT,Unclassified,peridot-acquisition-ii,Peridot Acquisition II,United States,516.7,0,0,0,0,0,20,70.81,<a href='https://www.macrotrends.net/stocks/charts/PDOT/peridot-acquisition-ii/stock-price-history'>Peridot Acquisition II (PDOT)</a>,Unclassified
ALCC,Unclassified,altc-acquisition,AltC Acquisition,United States,513.98,0,0,0,0,0,0,94.47,<a href='https://www.macrotrends.net/stocks/charts/ALCC/altc-acquisition/stock-price-history'>AltC Acquisition (ALCC)</a>,Unclassified
EPHY,Unclassified,epiphany-technology-acquisition,Epiphany Technology Acquisition,United States,511.13,0,0,0,0,0,20.6,69.66,<a href='https://www.macrotrends.net/stocks/charts/EPHY/epiphany-technology-acquisition/stock-price-history'>Epiphany Technology Acquisition (EPHY)</a>,Unclassified
TLGA,Unclassified,tlg-acquisition-one,TLG Acquisition One,United States,508,0,0,0,0,0,20,68.6,<a href='https://www.macrotrends.net/stocks/charts/TLGA/tlg-acquisition-one/stock-price-history'>TLG Acquisition One (TLGA)</a>,Unclassified
SNRH,Unclassified,senior-connect-acquisition-i,Senior Connect Acquisition I,United States,507.15,0,0,0,0,0,20,73.72,<a href='https://www.macrotrends.net/stocks/charts/SNRH/senior-connect-acquisition-i/stock-price-history'>Senior Connect Acquisition I (SNRH)</a>,Unclassified
FCAX,Unclassified,fortress-capital-acquisition,Fortress Capital Acquisition,United States,506,0,0,0,0,0,0.12,75.35,<a href='https://www.macrotrends.net/stocks/charts/FCAX/fortress-capital-acquisition/stock-price-history'>Fortress Capital Acquisition (FCAX)</a>,Unclassified
AAQC,Unclassified,accelerate-acquisition,Accelerate Acquisition,United States,505.75,0,0,0,0,0,0,69.89,<a href='https://www.macrotrends.net/stocks/charts/AAQC/accelerate-acquisition/stock-price-history'>Accelerate Acquisition (AAQC)</a>,Unclassified
NSTC,Unclassified,northern-star-investment-iii,Northern Star Investment III,United States,503.63,0,0,0,0,0,20,71.72,<a href='https://www.macrotrends.net/stocks/charts/NSTC/northern-star-investment-iii/stock-price-history'>Northern Star Investment III (NSTC)</a>,Unclassified
NSTD,Unclassified,northern-star-investment-iv,Northern Star Investment IV,United States,502.5,0,0,0,0,0,20,74.2,<a href='https://www.macrotrends.net/stocks/charts/NSTD/northern-star-investment-iv/stock-price-history'>Northern Star Investment IV (NSTD)</a>,Unclassified
COOL,Unclassified,corner-growth-acquisition,Corner Growth Acquisition,United States,499,0,0,0,0,0,0,73.24,<a href='https://www.macrotrends.net/stocks/charts/COOL/corner-growth-acquisition/stock-price-history'>Corner Growth Acquisition (COOL)</a>,Unclassified
LGST,Unclassified,semper-paratus-acquisition,Semper Paratus Acquisition,United States,495.15,0,0,0,0,0,0,67.97,<a href='https://www.macrotrends.net/stocks/charts/LGST/semper-paratus-acquisition/stock-price-history'>Semper Paratus Acquisition (LGST)</a>,Unclassified
TETC,Unclassified,tech-and-energy-transition,Tech And Energy Transition,United States,483.13,0,0,0,0,0,11,72.77,<a href='https://www.macrotrends.net/stocks/charts/TETC/tech-and-energy-transition/stock-price-history'>Tech And Energy Transition (TETC)</a>,Unclassified
NAAC,Unclassified,north-atlantic-acquisition,North Atlantic Acquisition,United States,480.9,0,0,0,0,0,20,70.81,<a href='https://www.macrotrends.net/stocks/charts/NAAC/north-atlantic-acquisition/stock-price-history'>North Atlantic Acquisition (NAAC)</a>,Unclassified
